index,date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg,rolling_avg
699,2021-03-11,California,State,Beta,4.0,0.65,1.71428571428,0.310478654592,1.7142857142857142
702,2021-03-12,California,State,Beta,2.0,0.44,2.0,0.369588173178,1.5714285714285714
714,2021-03-13,California,State,Beta,0.0,0.0,1.85714285714,0.349556332347,1.0
725,2021-03-14,California,State,Beta,0.0,0.0,1.71428571428,0.332686443027,1.4285714285714286
737,2021-03-15,California,State,Beta,0.0,0.0,1.57142857142,0.319860424542,1.2857142857142858
746,2021-03-16,California,State,Beta,1.0,0.17,1.0,0.210843373494,1.1428571428571428
755,2021-03-17,California,State,Beta,3.0,0.5,1.42857142857,0.31113876789,1.4285714285714286
767,2021-03-18,California,State,Beta,3.0,0.54,1.28571428571,0.285171102662,1.5714285714285714
772,2021-03-19,California,State,Beta,1.0,0.2,1.14285714285,0.250548073912,1.7142857142857142
782,2021-03-20,California,State,Beta,2.0,0.57,1.42857142857,0.307597662258,1.7142857142857142
796,2021-03-21,California,State,Beta,1.0,0.45,1.57142857142,0.337837837838,1.5714285714285714
801,2021-03-22,California,State,Beta,1.0,0.2,1.71428571428,0.36231884058,1.4285714285714286
817,2021-03-23,California,State,Beta,1.0,0.23,1.71428571428,0.377833753149,1.8571428571428572
827,2021-03-24,California,State,Beta,2.0,0.38,1.57142857142,0.354381443299,2.2857142857142856
834,2021-03-25,California,State,Beta,2.0,0.46,1.42857142857,0.335570469799,2.4285714285714284
849,2021-03-26,California,State,Beta,4.0,0.93,1.85714285714,0.445510623715,3.4285714285714284
857,2021-03-27,California,State,Beta,5.0,1.51,2.28571428571,0.551724137931,3.857142857142857
861,2021-03-28,California,State,Beta,2.0,1.07,2.42857142857,0.593368237347,3.7142857142857144
878,2021-03-29,California,State,Beta,8.0,1.78,3.42857142857,0.856531049251,3.7142857142857144
882,2021-03-30,California,State,Beta,4.0,0.78,3.85714285714,0.937825633901,3.7142857142857144
891,2021-03-31,California,State,Beta,1.0,0.24,3.71428571428,0.937274693583,3.4285714285714284
901,2021-04-01,California,State,Beta,2.0,0.51,3.71428571428,0.953428676201,3.2857142857142856
915,2021-04-02,California,State,Beta,4.0,0.81,3.71428571428,0.932233775547,2.4285714285714284
920,2021-04-03,California,State,Beta,3.0,0.94,3.42857142857,0.864553314121,2.7142857142857144
933,2021-04-04,California,State,Beta,1.0,0.52,3.28571428571,0.827338129496,2.5714285714285716
949,2021-04-05,California,State,Beta,2.0,0.34,2.42857142857,0.582590815627,2.2857142857142856
955,2021-04-06,California,State,Beta,6.0,1.17,2.71428571428,0.651354130956,2.142857142857143
966,2021-04-07,California,State,Beta,0.0,0.0,2.57142857142,0.605042016807,1.7142857142857142
976,2021-04-08,California,State,Beta,0.0,0.0,2.28571428571,0.539447066757,1.7142857142857142
987,2021-04-09,California,State,Beta,3.0,0.77,2.14285714285,0.524475524476,1.5714285714285714
992,2021-04-10,California,State,Beta,0.0,0.0,1.71428571428,0.422386483633,1.1428571428571428
1001,2021-04-11,California,State,Beta,1.0,0.45,1.71428571428,0.417681865646,1.2857142857142858
1018,2021-04-12,California,State,Beta,1.0,0.23,1.57142857142,0.404263138552,1.5714285714285714
1020,2021-04-13,California,State,Beta,3.0,0.64,1.14285714285,0.299065420561,1.8571428571428572
1034,2021-04-14,California,State,Beta,1.0,0.23,1.28571428571,0.34155597723,2.7142857142857144
1048,2021-04-15,California,State,Beta,2.0,0.47,1.57142857142,0.409683426443,2.5714285714285716
1053,2021-04-16,California,State,Beta,5.0,1.15,1.85714285714,0.476016111315,2.5714285714285716
1069,2021-04-17,California,State,Beta,6.0,2.44,2.71428571428,0.709749719836,2.857142857142857
1073,2021-04-18,California,State,Beta,0.0,0.0,2.57142857142,0.684410646388,3.0
1084,2021-04-19,California,State,Beta,1.0,0.24,2.57142857142,0.689919509391,3.142857142857143
1099,2021-04-20,California,State,Beta,5.0,1.34,2.85714285714,0.79554494829,2.857142857142857
1103,2021-04-21,California,State,Beta,2.0,0.6,3.0,0.872455338596,2.0
1111,2021-04-22,California,State,Beta,3.0,0.84,3.14285714285,0.942991855979,2.0
1122,2021-04-23,California,State,Beta,3.0,0.81,2.85714285714,0.881834215168,2.2857142857142856
1134,2021-04-24,California,State,Beta,0.0,0.0,2.0,0.647548566142,1.7142857142857142
1149,2021-04-25,California,State,Beta,0.0,0.0,2.0,0.659754948162,2.142857142857143
1159,2021-04-26,California,State,Beta,3.0,0.77,2.28571428571,0.762267746546,2.857142857142857
1161,2021-04-27,California,State,Beta,1.0,0.27,1.71428571428,0.573065902579,2.5714285714285716
1171,2021-04-28,California,State,Beta,5.0,1.19,2.14285714285,0.687442713107,3.4285714285714284
1185,2021-04-29,California,State,Beta,8.0,2.06,2.85714285714,0.903342366757,3.4285714285714284
1197,2021-04-30,California,State,Beta,1.0,0.3,2.57142857142,0.826067003212,3.4285714285714284
1205,2021-05-01,California,State,Beta,6.0,2.6,3.42857142857,1.057268722467,4.0
1212,2021-05-02,California,State,Beta,0.0,0.0,3.42857142857,1.059602649007,3.2857142857142856
1220,2021-05-03,California,State,Beta,3.0,0.88,3.42857142857,1.083032490975,2.4285714285714284
1230,2021-05-04,California,State,Beta,5.0,1.45,4.0,1.276789785682,2.5714285714285716
1241,2021-05-05,California,State,Beta,0.0,0.0,3.28571428571,1.084905660377,1.7142857142857142
1255,2021-05-06,California,State,Beta,2.0,0.55,2.42857142857,0.810681926562,1.7142857142857142
1267,2021-05-07,California,State,Beta,2.0,0.68,2.57142857142,0.874210781933,1.5714285714285714
1273,2021-05-08,California,State,Beta,0.0,0.0,1.71428571428,0.603015075377,0.8571428571428571
1282,2021-05-09,California,State,Beta,0.0,0.0,1.71428571428,0.606980273141,0.8571428571428571
1299,2021-05-10,California,State,Beta,2.0,0.75,1.57142857142,0.578338590957,0.5714285714285714
1302,2021-05-11,California,State,Beta,0.0,0.0,0.85714285714,0.332778702163,0.5714285714285714
1316,2021-05-12,California,State,Beta,0.0,0.0,0.85714285714,0.345025876941,0.5714285714285714
1328,2021-05-13,California,State,Beta,0.0,0.0,0.57142857142,0.246457178065,0.5714285714285714
1338,2021-05-14,California,State,Beta,2.0,0.77,0.57142857142,0.252047889099,0.2857142857142857
1342,2021-05-15,California,State,Beta,0.0,0.0,0.57142857142,0.256739409499,0.2857142857142857
1353,2021-05-16,California,State,Beta,0.0,0.0,0.57142857142,0.261267145656,0.42857142857142855
1363,2021-05-17,California,State,Beta,0.0,0.0,0.28571428571,0.130975769483,0.42857142857142855
1371,2021-05-18,California,State,Beta,0.0,0.0,0.28571428571,0.131406044678,0.2857142857142857
1389,2021-05-19,California,State,Beta,1.0,0.39,0.42857142857,0.200803212851,0.2857142857142857
1390,2021-05-20,California,State,Beta,0.0,0.0,0.42857142857,0.203527815468,0.2857142857142857
1402,2021-05-21,California,State,Beta,1.0,0.52,0.28571428571,0.142045454545,0.5714285714285714
1417,2021-05-22,California,State,Beta,0.0,0.0,0.28571428571,0.142959256612,0.5714285714285714
1422,2021-05-23,California,State,Beta,0.0,0.0,0.28571428571,0.146198830409,0.42857142857142855
1435,2021-05-24,California,State,Beta,2.0,0.93,0.57142857142,0.30303030303,0.42857142857142855
1448,2021-05-25,California,State,Beta,0.0,0.0,0.57142857142,0.314218381775,0.2857142857142857
1459,2021-05-26,California,State,Beta,0.0,0.0,0.42857142857,0.242326332795,0.42857142857142855
1469,2021-05-27,California,State,Beta,0.0,0.0,0.42857142857,0.246305418719,0.42857142857142855
1478,2021-05-28,California,State,Beta,0.0,0.0,0.28571428571,0.1638001638,0.14285714285714285
1482,2021-05-29,California,State,Beta,1.0,0.98,0.42857142857,0.250208507089,0.14285714285714285
1496,2021-05-30,California,State,Beta,0.0,0.0,0.42857142857,0.246913580247,0.14285714285714285
1501,2021-05-31,California,State,Beta,0.0,0.0,0.14285714285,0.096061479347,0.14285714285714285
1518,2021-06-01,California,State,Beta,0.0,0.0,0.14285714285,0.089285714286,0.2857142857142857
1528,2021-06-02,California,State,Beta,0.0,0.0,0.14285714285,0.090909090909,0.14285714285714285
1536,2021-06-03,California,State,Beta,0.0,0.0,0.14285714285,0.091407678245,0.2857142857142857
1542,2021-06-04,California,State,Beta,1.0,0.54,0.28571428571,0.184842883549,0.2857142857142857
1553,2021-06-05,California,State,Beta,0.0,0.0,0.14285714285,0.091827364555,0.2857142857142857
1562,2021-06-06,California,State,Beta,1.0,1.32,0.28571428571,0.183654729109,0.42857142857142855
1572,2021-06-07,California,State,Beta,0.0,0.0,0.28571428571,0.161160354553,0.42857142857142855
1580,2021-06-08,California,State,Beta,0.0,0.0,0.28571428571,0.171673819742,0.42857142857142855
1597,2021-06-09,California,State,Beta,1.0,0.47,0.42857142857,0.254452926209,0.42857142857142855
1601,2021-06-10,California,State,Beta,0.0,0.0,0.42857142857,0.247320692498,0.2857142857142857
1611,2021-06-11,California,State,Beta,1.0,0.44,0.42857142857,0.23942537909,0.2857142857142857
1628,2021-06-12,California,State,Beta,0.0,0.0,0.42857142857,0.232018561485,0.2857142857142857
1631,2021-06-13,California,State,Beta,0.0,0.0,0.28571428571,0.146412884334,0.14285714285714285
1642,2021-06-14,California,State,Beta,0.0,0.0,0.28571428571,0.135593220339,0.14285714285714285
1655,2021-06-15,California,State,Beta,0.0,0.0,0.28571428571,0.132802124834,0.0
1668,2021-06-16,California,State,Beta,0.0,0.0,0.14285714285,0.063251106894,0.0
1670,2021-06-17,California,State,Beta,0.0,0.0,0.14285714285,0.061652281134,0.0
1682,2021-06-18,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1695,2021-06-19,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1704,2021-06-20,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1718,2021-06-21,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1722,2021-06-22,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1732,2021-06-23,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1749,2021-06-24,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1759,2021-06-25,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1765,2021-06-26,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1773,2021-06-27,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1786,2021-06-28,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1790,2021-06-29,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
1802,2021-06-30,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
1815,2021-07-01,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
1820,2021-07-02,California,State,Beta,1.0,0.17,0.14285714285,0.031075201989,0.14285714285714285
1837,2021-07-03,California,State,Beta,0.0,0.0,0.14285714285,0.029770765109,0.14285714285714285
1849,2021-07-04,California,State,Beta,0.0,0.0,0.14285714285,0.030571690614,0.14285714285714285
1856,2021-07-05,California,State,Beta,0.0,0.0,0.14285714285,0.031026993484,0.14285714285714285
1864,2021-07-06,California,State,Beta,0.0,0.0,0.14285714285,0.027647221454,0.0
1877,2021-07-07,California,State,Beta,0.0,0.0,0.14285714285,0.02408477842,0.0
1885,2021-07-08,California,State,Beta,0.0,0.0,0.14285714285,0.021048200379,0.0
1895,2021-07-09,California,State,Beta,0.0,0.0,0.0,0.0,0.0
1906,2021-07-10,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
1918,2021-07-11,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
1921,2021-07-12,California,State,Beta,0.0,0.0,0.0,0.0,0.14285714285714285
1935,2021-07-13,California,State,Beta,1.0,0.07,0.14285714285,0.012758356724,0.14285714285714285
1947,2021-07-14,California,State,Beta,0.0,0.0,0.14285714285,0.01207437817,0.14285714285714285
1953,2021-07-15,California,State,Beta,0.0,0.0,0.14285714285,0.011379153391,0.14285714285714285
1962,2021-07-16,California,State,Beta,0.0,0.0,0.14285714285,0.010505305179,0.14285714285714285
1972,2021-07-17,California,State,Beta,0.0,0.0,0.14285714285,0.010006003602,0.14285714285714285
1987,2021-07-18,California,State,Beta,0.0,0.0,0.14285714285,0.009723842863,0.14285714285714285
1997,2021-07-19,California,State,Beta,0.0,0.0,0.14285714285,0.009182736455,0.14285714285714285
2005,2021-07-20,California,State,Beta,1.0,0.04,0.14285714285,0.008368200837,0.2857142857142857
2017,2021-07-21,California,State,Beta,0.0,0.0,0.14285714285,0.00761324705,0.2857142857142857
2022,2021-07-22,California,State,Beta,0.0,0.0,0.14285714285,0.007285443684,0.2857142857142857
2038,2021-07-23,California,State,Beta,1.0,0.04,0.28571428571,0.013783597519,0.2857142857142857
2043,2021-07-24,California,State,Beta,0.0,0.0,0.28571428571,0.013368983957,0.14285714285714285
2059,2021-07-25,California,State,Beta,0.0,0.0,0.28571428571,0.013175230567,0.14285714285714285
2066,2021-07-26,California,State,Beta,0.0,0.0,0.28571428571,0.012460282848,0.14285714285714285
2072,2021-07-27,California,State,Beta,0.0,0.0,0.14285714285,0.006052902367,0.0
2080,2021-07-28,California,State,Beta,0.0,0.0,0.14285714285,0.005917509912,0.0
2098,2021-07-29,California,State,Beta,0.0,0.0,0.14285714285,0.005490583649,0.0
2109,2021-07-30,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2110,2021-07-31,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2120,2021-08-01,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2139,2021-08-02,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2142,2021-08-03,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2155,2021-08-04,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2165,2021-08-05,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2170,2021-08-06,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2189,2021-08-07,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2192,2021-08-08,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2207,2021-08-09,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2217,2021-08-10,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2221,2021-08-11,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2234,2021-08-12,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2248,2021-08-13,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2253,2021-08-14,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2263,2021-08-15,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2273,2021-08-16,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2286,2021-08-17,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2298,2021-08-18,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2300,2021-08-19,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2310,2021-08-20,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2327,2021-08-21,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2337,2021-08-22,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2343,2021-08-23,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2351,2021-08-24,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2362,2021-08-25,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2378,2021-08-26,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2387,2021-08-27,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2398,2021-08-28,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2404,2021-08-29,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2419,2021-08-30,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2425,2021-08-31,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2432,2021-09-01,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2447,2021-09-02,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2454,2021-09-03,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2460,2021-09-04,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2476,2021-09-05,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2480,2021-09-06,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2499,2021-09-07,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2506,2021-09-08,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2510,2021-09-09,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2525,2021-09-10,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2532,2021-09-11,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2543,2021-09-12,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2552,2021-09-13,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2562,2021-09-14,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2571,2021-09-15,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2587,2021-09-16,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2596,2021-09-17,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2605,2021-09-18,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2617,2021-09-19,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2623,2021-09-20,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2633,2021-09-21,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2645,2021-09-22,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2653,2021-09-23,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2667,2021-09-24,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2679,2021-09-25,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2681,2021-09-26,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2699,2021-09-27,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2701,2021-09-28,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2712,2021-09-29,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2727,2021-09-30,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2732,2021-10-01,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2744,2021-10-02,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2751,2021-10-03,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2762,2021-10-04,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2775,2021-10-05,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2783,2021-10-06,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2791,2021-10-07,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2808,2021-10-08,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2819,2021-10-09,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2828,2021-10-10,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2834,2021-10-11,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2846,2021-10-12,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2856,2021-10-13,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2862,2021-10-14,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2878,2021-10-15,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2882,2021-10-16,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2893,2021-10-17,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2903,2021-10-18,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2910,2021-10-19,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2923,2021-10-20,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2939,2021-10-21,California,State,Beta,0.0,0.0,0.0,0.0,0.0
2945,2021-10-22,California,State,Beta,0.0,0.0,0.0,0.0,0.0
